first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus
krause,hammons,1987-05-21,378465,2011,Full Season,NBA,Spurs,12,0,98.7,46,21,11,18,8,23,0,0,1,3,13,4,0,6,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,204.5,189.5918,204.5,47,8161.8602,21.9303,0.561,0.561,0,5.1312,15.4951,8.9011,5.1071,1.8194,1.2873000000000001,12.766,0.3878
krause,hammons,1987-05-21,378465,2012,Full Season,NBA,Spurs,80,50,1811.7,706,351,127,276,122,292,86,110,31,57,216,101,0,82,65,0,0,56,131,0,0,0,0,0,0,0,0,0,0,3750,3503.2441,3750,705,7463.9964,17.6499,0.5727,0.5141,0.1937,4.0963,13.1766,8.8497,9.7452,2.1017,2.5555,11.7411,2.6864
krause,hammons,1987-05-21,378465,2013,Full Season,NBA,Spurs,101,101,2869.3833,1071,341,148,322,232,527,79,94,35,54,277,173,0,113,114,0,0,77,175,0,0,0,1,0,0,0,0,0,0,5901,5573.5379,5901,1011,9739.2769,16.1825,0.6014,0.6207,0.1107,3.6621,12.3929,5.72,8.5835,2.3239,2.1734,11.2622,3.2929
krause,hammons,1987-05-21,378465,2014,Full Season,NBA,Spurs,91,82,2180.3333,831,440,116,245,180,419,59,74,19,34,264,125,0,96,97,0,0,78,157,0,0,0,0,0,0,0,0,0,0,4571.5,4291.2869,4571.5,799,9958.9871,16.5192,0.5965,0.631,0.1114,0.9736,14.8397,8.9232,7.5896,2.454,3.0542,12.1126,4.0003
krause,hammons,1987-05-21,378465,2015,Full Season,NBA,Spurs,88,87,2515.0833,1004,454,140,302,203,497,115,133,24,61,304,173,0,98,108,0,0,94,175,0,0,0,0,0,0,0,0,0,0,5215.5,4916.5328,5215.5,947,8468.2761,17.2659,0.5854,0.622,0.1665,2.1857,13.189,8.9069,12.3062,2.4806,2.596,10.2562,4.3155
krause,hammons,1987-05-21,378465,2016,Full Season,NBA,Spurs,89,89,2328.8333,658,561,101,229,140,397,36,49,21,48,286,148,0,81,100,39,7,72,161,0,0,0,1,0,0,0,0,0,0,4769.5,4538.7228,4769.5,729,8616.1999,14.3549,0.5081,0.6342,0.0783,3.9902,14.5406,9.3932,11.3075,2.4306,2.3076,11.1178,1.7396
krause,hammons,1987-05-21,378465,2017,Full Season,NBA,Spurs,84,84,2242.55,621,220,77,173,144,387,35,46,15,44,237,147,12,93,80,206,49,72,150,0,0,2,3,0,0,0,0,0,0,4580,4393.2261,4580,677,9283.8504,13.5275,0.5351,0.6911,0.0821,1.7402,12.0015,6.8339,11.3368,2.0447,2.9004,13.8138,0.8192
krause,hammons,1987-05-21,378465,2018,Full Season,NBA,Spurs,75,65,1893.7,621,45,104,251,121,340,50,65,18,45,215,111,18,76,64,150,53,84,130,0,0,3,1,0,0,0,0,0,0,3946,3744.2486,3946,697,8276.6144,16.4342,0.5011,0.5753,0.11,4.0449,11.5249,8.9964,7.1408,1.6419,3.5372,10.9258,-0.0586
krause,hammons,1987-05-21,378465,2019,Full Season,NBA,Raptors,104,104,2899.1667,987,747,109,231,237,554,58,67,21,77,327,152,31,101,105,180,77,64,231,0,0,9,4,1,0,0,0,0,0,5703,5992.7596,5703,840,10620.5687,13.7283,0.6059,0.7057,0.0854,1.9447,13.7207,9.0248,8.3378,1.799,2.3763,11.0325,1.4196
krause,hammons,1987-05-21,378465,2020,Full Season,NBA,Lakers,89,89,2211.3,714,420,97,202,159,442,43,63,11,76,215,117,47,75,105,224,58,49,184,0,0,5,2,0,0,0,0,0,0,4455,4612.1392,4455,684,9231.3699,14.3416,0.5315,0.6863,0.0978,3.7425,11.2509,7.6538,6.9553,2.4004,2.5306,10.0439,0.3334
krause,hammons,1987-05-21,378465,2021,Full Season,NBA,76ers,35,35,995.6833,302,110,26,56,79,208,13,20,8,31,93,61,10,46,44,70,28,27,66,0,0,0,1,0,0,0,0,0,0,2184,2094.2171,2184,319,3554.5709,13.5733,0.5535,0.7879,0.0758,2.6346,10.6098,6.8533,10.934,2.2777,2.2163,14.4291,-0.4311
krause,hammons,1987-05-21,378465,2012,Full Season,EuroLeague,Fighting Camels,7,7,198.6,80,NA,21,43,8,32,14,16,1,9,19,13,0,17,7,0,0,4,16,22,0,0,0,0,0,0,0,0,0,327.7423,327.7423,NA,NA,660.092,26.2768,0.4876,0.4267,0.2133,5.8301,14.3152,10.7039,18.5795,1.7973,2.5572,17.1648,-0.77
bam,slay,1982-10-23,490288,2013,Full Season,EuroCup,Friars,6,6,152.61,65,NA,22,36,2,5,15,17,1,4,29,10,0,12,5,0,0,2,21,19,0,0,0,0,0,0,0,0,0,266.7902,266.7902,NA,NA,419.5533,20.3663,0.6704,0.122,0.4146,3.1796,26.8194,14.3341,13.0252,1.7367,1.8481,19.8413,2.3799
bam,slay,1982-10-23,490288,2014,Full Season,EuroCup,Lumberjacks,10,8,313.51,120,NA,47,77,3,12,17,32,4,12,59,16,0,29,14,0,0,7,30,42,0,0,0,0,0,0,0,0,0,573.7992,573.7992,NA,NA,732.0822,20.6068,0.5821,0.1348,0.3596,5.4993,25.1751,14.898,12.0864,2.3645,1.8998,21.9564,0.0293
koumadje,wiseman,1991-03-01,404754,2015,Full Season,NBA,Nuggets,43,1,409.9,146,-81,47,115,14,47,10,12,3,7,24,39,0,14,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0,868.5,820.7173,868.5,183,7960.8973,19.113,0.4364,0.2901,0.0741,0.7811,7.0931,4.6718,16.3124,1.6466,0,7.7229,-2.3689
koumadje,wiseman,1991-03-01,404754,2016,Full Season,NBA,NA,9,0,42.1333,13,-1,4,8,1,5,2,2,0,3,3,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86.5,80.6065,86.5,14,7626.4664,15.1477,0.4152,0.4515,0.1371,9.2435,7.1638,7.5366,12.42,1.3803,0,0,-1.856
koumadje,wiseman,1991-03-01,404754,2014,Full Season,EuroCup,Terriers,6,5,148.81,67,NA,24,47,4,16,7,10,1,1,11,11,0,6,8,0,0,0,12,18,0,0,0,0,0,0,0,0,0,255.2592,255.2592,NA,NA,411.6704,24.8481,0.497,0.254,0.1587,1.3578,11.4957,5.8692,13.9496,3.3378,0,8.1744,-1.9158
koumadje,wiseman,1991-03-01,404754,2014,Full Season,EuroLeague,Terriers,10,9,244.29,111,NA,33,71,12,36,9,13,2,3,14,10,0,7,8,0,0,1,16,16,0,0,0,0,0,0,0,0,0,404.1007,404.1007,NA,NA,661.6935,25.3629,0.4924,0.3364,0.1215,1.3635,6.8433,4.1069,10.391,2.1117,0.1766,5.847,-2.4971
koumadje,wiseman,1991-03-01,404754,2014,Full Season,Italy - Liga A,Terriers,44,38,918,479,NA,152,266,34,97,73,88,8,7,57,49,0,40,24,0,0,5,87,95,0,0,0,0,0,0,0,0,0,1546.7131,1546.7131,NA,NA,3108.59,24.5422,0.5962,0.2672,0.2424,0.9842,8.4688,3.483,11.2361,1.793,0.4374,9.0555,0.5809
koumadje,wiseman,1991-03-01,404754,2017,Full Season,EuroLeague,Mountain Hawks,36,4,737.46,357,NA,82,174,48,120,49,60,10,10,58,34,0,27,25,0,0,5,52,64,0,0,0,0,0,0,0,0,0,1287.7858,1287.7858,NA,NA,2593.1946,23.0135,0.5571,0.4082,0.2041,1.7269,11.164,5.7831,10.2687,2.4207,1.2212,7.772,0.6909
koumadje,wiseman,1991-03-01,404754,2018,Full Season,EuroLeague,Monarchs,28,16,688.36,403,NA,83,180,43,103,108,120,8,8,39,48,0,29,21,0,0,1,37,100,0,0,0,0,0,0,0,0,0,1161.9806,1161.9806,NA,NA,2042.5308,27.5866,0.6001,0.364,0.424,1.4841,7.2792,5.8436,16.6394,2.1307,0.7997,7.9496,-1.1443
koumadje,wiseman,1991-03-01,404754,2018,Full Season,Spain - ACB,Monarchs,35,12,683.75,418,NA,102,194,43,105,85,98,3,10,43,50,0,30,22,0,0,2,52,91,0,0,0,0,0,0,0,0,0,1168.1793,1168.1793,NA,NA,2544.5448,27.7292,0.6109,0.3512,0.3278,3.3679,7.4776,5.0727,15.3187,1.6286,0.3627,8.0619,1.0422
koumadje,wiseman,1991-03-01,404754,2019,Full Season,EuroLeague,Blue Demons,28,19,353.24,156,NA,40,65,20,49,16,17,2,2,20,21,0,6,11,0,0,2,29,21,0,0,0,0,0,0,0,0,0,588.639,588.639,NA,NA,2357.9389,19.2705,0.6421,0.4298,0.1491,0.5636,9.6631,4.2118,10.1248,1.5633,0.5078,4.7066,2.7374
koumadje,wiseman,1991-03-01,404754,2020,Full Season,Spain - ACB,Salukis,4,4,112.63,85,NA,23,37,9,22,12,14,2,3,12,5,0,9,6,0,0,0,7,11,0,0,0,0,0,0,0,0,0,201.1588,201.1588,NA,NA,1786.0356,32.0443,0.6522,0.3729,0.2373,4.1606,16.0242,8.3219,12.3761,3.1777,0,12.1359,1.5043
koumadje,wiseman,1991-03-01,404754,2021,Full Season,EuroCup,Fightin Blue Hens,9,9,288.9,192,NA,43,73,20,51,46,51,2,4,23,31,0,11,14,0,0,0,19,55,0,0,0,0,0,0,0,0,0,524.1946,524.1946,NA,NA,734.8342,26.7327,0.6556,0.4113,0.4113,0.9772,9.5137,5.3367000000000004,21.9393,3.0533,0,6.9868,6.1839
sajus,theodore,1991-01-14,232698,2019,Full Season,EuroLeague,Golden Panthers,11,6,163.42,47,NA,13,31,5,19,6,8,4,3,10,4,0,8,5,0,0,2,18,13,0,0,0,0,0,0,0,0,0,283.1722,283.1722,NA,NA,2018.6982,18.9797,0.4391,0.38,0.16,3.1758,8.2881,5.8753,4.8229,2.0691,1.3699,13.0039,-9.3027
ante,jaramaz,1985-12-30,458846,2012,Full Season,NBA,Nets,31,2,781.3833,400,2,111,210,43,110,49,65,5,15,93,34,0,55,28,0,0,17,80,0,0,0,1,0,0,0,0,0,0,1646,1467.369,1646,411,5968.004,23.6339,0.5737,0.3438,0.2031,1.2098,13.7257,8.7021,8.2489,1.7599,1.4777,13.6274,0.0903
ante,jaramaz,1985-12-30,458846,2013,Full Season,NBA,Pacers,69,7,1185.4,476,-32,106,253,70,221,54,67,16,33,120,53,0,59,19,0,0,24,74,0,0,0,5,0,0,0,0,0,0,2368.5,2213.6564,2368.5,566,9029.044,21.7297,0.4727,0.4662,0.1414,4.2915,12.4362,7.0523,7.9138,0.8081,1.8326,10.4893,-1.567
ante,jaramaz,1985-12-30,458846,2014,Full Season,NBA,Suns,82,48,2329.8833,1295,41,244,496,204,510,195,230,21,48,227,122,0,145,70,0,0,42,220,0,0,0,9,0,0,0,0,0,0,4932,4648.3003,4932,1251,7882.5554,23.6342,0.5848,0.507,0.2286,1.8656,10.7532,7.5344,7.6131,1.6136,1.8208,11.5796,1.4988
ante,jaramaz,1985-12-30,458846,2015,Full Season,NBA,Suns,74,4,1446.2,884,-4,187,391,137,387,99,120,15,33,153,91,0,104,42,0,0,12,145,0,0,0,3,2,0,0,0,0,0,3086,2900.7361,3086,945,7974.9182,28.3871,0.532,0.4974,0.1542,2.3743,13.0776,8.5898,12.1006,1.4553,0.9985,11.1254,-0.3477
ante,jaramaz,1985-12-30,458846,2016,Full Season,NBA,Heat,81,14,1667,656,77,158,362,88,274,76,97,20,27,153,57,0,48,42,9,5,20,137,0,0,0,3,0,0,0,0,0,0,3442.5,3232.3724,3442.5,731,9022.3327,20.0324,0.4833,0.4308,0.1525,2.5638,10.4805,6.0361,3.852,1.3141,0.6648,6.6054,-3.1046
ante,jaramaz,1985-12-30,458846,2017,Full Season,NBA,Celtics,60,7,730.3167,359,-10,69,148,60,156,41,50,14,18,86,42,8,32,12,36,17,8,69,0,0,0,1,0,0,0,0,0,0,1520.5,1464.8755,1520.5,361,9667.9976,21.8382,0.5506,0.5132,0.1645,4.3506,13.5083,7.6429,9.4034,1.1119,0.6402,8.9385,-2.2885
ante,jaramaz,1985-12-30,458846,2018,Full Season,NBA,Rockets,58,2,1201,604,75,68,137,137,370,57,67,9,21,162,26,13,41,28,49,49,22,114,0,0,1,4,0,0,0,0,0,0,2591,2433.0308,2591,579,9657.1673,21.2842,0.5629,0.7298,0.1321,1.687,14.2902,9.7616,3.5943,1.0725,1.2481,7.0998,0.0226
ante,jaramaz,1985-12-30,458846,2019,Full Season,NBA,Rockets,84,0,1569.9167,714,121,77,148,166,470,62,73,15,30,164,41,15,58,36,57,44,30,138,0,0,0,2,0,0,0,0,0,0,3306,3197.1746,3306,686,9162.3262,19.6031,0.5491,0.7605,0.1181,3.2303,11.5939,7.9377,3.9524,0.9902,2.0557,8.1907,-1.7631
charalampopoulos,may,1993-08-26,677678,2020,Full Season,NBA,Celtics,49,2,473.35,166,-30,54,93,10,35,28,42,5,24,70,26,9,23,24,51,16,8,44,0,0,0,0,1,0,0,0,0,0,1044,974.9457,1044,171,8891.6036,15.3964,0.5666,0.2734,0.3281,5.8981,14.75,11.6152,8.7837,2.4682,1.859,13.5709,1.4762
charalampopoulos,may,1993-08-26,677678,2021,Full Season,NBA,Celtics,22,2,330,105,-30,32,49,7,22,20,30,3,20,30,10,6,12,18,42,14,2,29,0,0,0,0,0,0,0,0,0,0,726.5,673.5809,726.5,100,3439.3449,12.5109,0.6235,0.3099,0.4225,5.7121,11.4322,8.7649,3.8472,2.4804,0.5193,12.474,-0.0546
charalampopoulos,may,1993-08-26,677678,2019,Full Season,EuroCup,RedHawks,15,15,379.25,208,NA,60,101,13,36,49,66,5,18,49,25,0,22,38,0,0,5,36,48,0,0,0,0,0,0,0,0,0,698.9048,698.9048,NA,NA,1197.8666,23.3189,0.6264,0.2628,0.4818,6.3235,15.954,12.5481,12.1056,5.7934,1.6007,11.6996,8.6524
stone,deng,1979-10-15,787394,2012,Full Season,EuroLeague,Golden Hurricane,19,3,378.96,145,NA,33,77,12,36,43,51,6,4,36,42,0,34,19,0,0,0,32,55,0,0,0,0,0,0,0,0,0,633.8341,633.8341,NA,NA,1279.5032,23.7464,0.5353,0.3186,0.4513,2.3967,13.3106,6.2667,22.7399,3.3875,0,20.0661,1.0802
stone,deng,1979-10-15,787394,2013,Full Season,EuroCup,Blue Hose,5,5,170.95,80,NA,23,43,5,17,19,23,3,6,10,31,0,12,1,0,0,0,10,28,0,0,0,0,0,0,0,0,0,302.5474,302.5474,NA,NA,433.6118,23.2249,0.5705,0.2833,0.3833,5.4829,9.3644,5.8894,36.5699,0.8765,0,14.6128,-1.0256
amal,terry,1990-04-21,962369,2019,Full Season,Italy - Liga A,Horned Frogs,6,6,143,60,NA,20,35,4,13,8,18,1,8,22,6,0,15,4,0,0,5,18,18,0,0,0,0,0,0,0,0,0,267.2965,267.2965,NA,NA,2243.0472,23.1663,0.5365,0.2708,0.375,5.6622,19.7493,11.4019,5.7238,2.0041,3.0814,21.1506,-4.0695
black,novak,1994-05-31,390756,2021,Full Season,EuroLeague,Great Danes,26,26,719.87,364,NA,65,124,53,116,75,78,12,14,45,84,0,57,18,0,0,1,61,118,0,0,0,0,0,0,0,0,0,1217.837,1217.837,NA,NA,1759.4223,24.0669,0.6635,0.4833,0.325,2.5937,10.1595,6.0851,21.3285,1.8251,0.7218,17.2039,1.7762
jameel,weatherspoon,1993-05-28,504950,2021,Full Season,EuroLeague,Braves,23,19,498.83,243,NA,77,130,0,0,89,114,13,39,60,17,0,24,11,0,0,14,51,101,0,0,0,0,0,0,0,0,0,829.3056,829.3056,NA,NA,1595.998,21.6807,0.6744,0,0.8769,13.2576,18.9483,14.5709,7.1872,1.025,3.0889,11.7555,2.1071
daval-braquet,huffman,1995-04-06,570804,2020,Full Season,NBA,Grizzlies,44,0,483.5667,173,-28,37,74,25,83,24,26,11,14,59,45,2,36,12,32,13,8,34,0,0,1,1,0,0,0,0,0,0,1090.5,1035.7151,1090.5,208,7526.3722,17.5894,0.5135,0.5287,0.1656,3.0477,13.0543,7.1342,10.6507,1.1995,1.6143,17.6091,-3.3916
daval-braquet,huffman,1995-04-06,570804,2016,Full Season,EuroLeague,Delta Devils,24,1,374.94,170,NA,27,57,23,62,47,58,6,4,31,33,0,38,15,0,0,1,52,60,0,0,0,0,0,0,0,0,0,666.4578,666.4578,NA,NA,1919.7199,23.7885,0.5882,0.521,0.4874,2.4988,13.1566,6.7061,15.6074,2.3813,0.5261,20.8196,-0.483
daval-braquet,huffman,1995-04-06,570804,2017,Full Season,EuroLeague,Delta Devils,29,4,545.09,225,NA,40,82,28,92,61,71,9,16,46,62,0,54,16,0,0,2,76,75,0,0,0,0,0,0,0,0,0,952.388,952.388,NA,NA,2105.391,23.8369,0.5481,0.5287,0.408,3.1153,11.9828,8.7608,22.1725,1.503,0.0226,20.8301,-1.245
daval-braquet,huffman,1995-04-06,570804,2018,Full Season,EuroLeague,Blue Demons,36,17,596.6,241,NA,51,78,37,83,28,32,2,16,40,69,0,38,26,0,0,0,73,55,0,0,0,0,0,0,0,0,0,983.7217,983.7217,NA,NA,2407.3809,18.6767,0.6883,0.5155,0.1988,5.0312,11.6163,5.8781,20.6086,2.4449,0,17.8337,3.0844
daval-braquet,huffman,1995-04-06,570804,2019,Full Season,EuroLeague,Blue Demons,35,17,778.17,329,NA,60,96,50,107,59,70,6,12,57,77,0,42,32,0,0,8,72,71,0,0,0,0,0,0,0,0,0,1296.7422,1296.7422,NA,NA,2357.9389,18.9252,0.7036,0.5271,0.3448,3.9698,11.1666,7.3952,19.2951,2.674,1.7393,15.2284,4.6471
daval-braquet,huffman,1995-04-06,570804,2021,Full Season,EuroLeague,Blue Demons,10,10,258.53,122,NA,25,43,22,49,6,7,5,3,34,35,0,19,9,0,0,3,26,24,0,0,0,0,0,0,0,0,0,450.2474,450.2474,NA,NA,1750.2576,22.8369,0.6416,0.5326,0.0761,3.3773,19.1421,11.7419,24.2195,2.0479,1.1357,16.655,2.4621
o'neale,dimsa,1992-11-05,205746,2021,Full Season,Spain - ACB,Midshipmen,21,3,275.56,159,NA,60,83,0,1,39,54,4,17,26,19,0,20,12,0,0,3,40,50,0,0,0,0,0,0,0,0,0,484.5321,484.5321,NA,NA,1564.8367,23.0118,0.7378,0.0119,0.6429,9.1579,13.2084,11.9205,11.7365,2.599,1.5658,15.6544,4.8955
arteaga,grant,1995-09-21,678258,2021,Full Season,EuroCup,Redbirds,14,12,243.24,66,NA,30,51,0,0,6,11,2,20,33,9,0,16,3,0,0,5,31,15,0,0,0,0,0,0,0,0,0,437.6134,437.6134,NA,NA,1005.6905,14.3095,0.591,0,0.2157,12.2558,19.4962,14.4307,7.2561,0.4509,2.7628,22.2717,-1.6349
arteaga,grant,1995-09-21,678258,2021,Full Season,Spain - ACB,Redbirds,19,15,306.17,91,NA,40,57,0,0,11,16,3,35,43,13,0,16,11,0,0,7,44,14,0,0,0,0,0,0,0,0,0,548.3275,548.3275,NA,NA,1370.6056,12.7491,0.7105,0,0.2807,15.1321,19.6385,16.9384,6.0434,2.1858,2.0451,19.99,4.3554
ian,beane,2002-11-15,271204,2021,Full Season,Italy - Liga A,Paladins,3,1,6,0,NA,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1624,11.1624,NA,NA,1265.0773,30.7428,0,0.6667,0,0,0,0,0,8.8793,0,25,-19.5315
glyniadakis,harvey,1988-03-20,909679,2021,Full Season,EuroCup,RedHawks,10,0,173.84,67,NA,13,24,7,25,20,25,1,2,6,23,0,10,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,309.5305,309.5305,NA,NA,721.1291,20.1635,0.5583,0.5102,0.5102,1.0798,3.3378,2.4766,22.0676,0,0,14.2857,-5.556
ibaka,windler,1988-11-11,498183,2014,Full Season,NBA,Nets,17,2,247.4833,64,-41,22,42,3,12,11,16,5,4,19,30,0,14,10,0,0,1,37,0,0,0,0,1,0,0,0,0,0,504.5,468.186,504.5,76,8611.4198,14.3153,0.5242,0.2222,0.2963,1.8017,10.6526,6.3395,21.4123,2.2887,0.6319,18.6567,-4.796
ibaka,windler,1988-11-11,498183,2015,Full Season,NBA,NA,21,1,186.4,55,-42,23,40,0,3,9,13,1,5,21,23,0,12,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,385.5,364.0451,385.5,63,8364.5268,14.7202,0.5694,0.0695,0.3143,3.2324,12.2062,9.2073,21.8355,1.5698,0,20.0922,-3.5271
ibaka,windler,1988-11-11,498183,2016,Full Season,NBA,Hornets,15,0,74.8833,22,-1,6,12,0,2,10,11,0,0,9,19,0,7,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,162,148.6527,162,28,8549.9308,15.627,0.5839,0.1429,0.7857,0,14.6257,6.4403,37.6013,2.1798,0,27.0898,-2.11
ibaka,windler,1988-11-11,498183,2018,Full Season,EuroCup,Bisons,14,8,366.13,164,NA,49,98,13,35,27,44,4,8,30,58,0,35,16,0,0,5,43,58,0,0,0,0,0,0,0,0,0,678.7981,678.7981,NA,NA,1205.1433,24.0264,0.5382,0.2632,0.3308,3.2944,10.9745,8.463,26.3705,2.4865,1.2691,18.6806,0.5214
ibaka,windler,1988-11-11,498183,2018,Full Season,Italy - Liga A,Bisons,36,5,733,284,NA,87,206,18,63,56,80,13,20,88,88,0,66,49,0,0,3,104,93,0,0,0,0,0,0,0,0,0,1344.7345,1344.7345,NA,NA,3155.448,23.7633,0.4668,0.2342,0.2974,2.851,17.3153,8.459,19.6884,3.5029,0.8046,17.8282,-0.3812
ibaka,windler,1988-11-11,498183,2019,Full Season,Spain - ACB,River Hawks,17,4,285.92,112,NA,34,77,6,34,26,32,3,6,26,43,0,32,15,0,0,1,50,38,0,0,0,0,0,0,0,0,0,508.1848,508.1848,NA,NA,2443.8728,26.7903,0.4477,0.3063,0.2883,2.9641,11.5843,7.4879,26.8151,3.161,0.5953,20.3718,-4.998
stephon,carter-williams,1988-02-04,537662,2021,Full Season,EuroLeague,Pilots,17,13,427.29,163,NA,22,56,27,60,38,44,3,10,36,34,0,25,16,0,0,1,51,65,0,0,0,0,0,0,0,0,0,739.5116,739.5116,NA,NA,1773.9798,18.1751,0.6021,0.5172,0.3793,2.4799,10.0175,7.7883,16.5907,1.8748,0.1547,15.5899,1.499
scales,okobo,1997-06-21,911159,2021,Full Season,Italy - Liga A,Longhorns,8,2,94,22,NA,6,17,3,9,1,7,2,3,10,6,0,6,3,0,0,2,16,6,0,0,0,0,0,0,0,0,0,173.5925,173.5925,NA,NA,664.8224,18.1779,0.3783,0.3462,0.2692,3.7374,13.4281,8.9734,10.5186,1.6534,1.6959,17.1038,-8.7308
stoll,gutierrez,1987-03-02,152550,2010,Full Season,NBA,Spurs,47,0,317.1333,99,-13,38,65,2,11,17,30,3,13,36,16,0,11,4,0,0,9,29,0,0,0,0,0,0,0,0,0,0,680,605.1066,680,105,8464.1148,14.4935,0.5549,0.1447,0.3947,4.156,12.2799,10.0337,9.8465,0.7388,2.4584,10.978,-1.9922
stoll,gutierrez,1987-03-02,152550,2012,Full Season,EuroLeague,Black Bears,12,4,292.12,167,NA,51,92,12,25,29,38,10,15,22,18,0,21,1,0,0,5,35,47,0,0,0,0,0,0,0,0,0,502.8248,502.8248,NA,NA,1101.6222,27.2257,0.6244,0.2137,0.3248,7.2674,11.7514,8.8758,17.178,0.5005,1.962,13.5729,3.4926
stoll,gutierrez,1987-03-02,152550,2012,Full Season,Italy - Liga A,Black Bears,33,26,917,420,NA,123,221,31,80,81,94,17,41,83,62,0,76,18,0,0,15,89,112,0,0,0,0,0,0,0,0,0,1667.8754,1667.8754,NA,NA,3201.1568,21.9515,0.6134,0.2658,0.3123,6.321,11.2309,8.397,12.2141,1.1929,1.2601,18.1662,2.2285
stoll,gutierrez,1987-03-02,152550,2013,Full Season,EuroLeague,Black Bears,10,10,300.36,114,NA,29,70,13,26,17,25,7,12,10,18,0,15,7,0,0,3,27,22,0,0,0,0,0,0,0,0,0,525.8179,525.8179,NA,NA,700.2538,20.5339,0.5327,0.2708,0.2604,5.7203,6.5533,6.1705,13.5888,1.5936,1.5598,12.2951,3.0879
stoll,gutierrez,1987-03-02,152550,2013,Full Season,Italy - Liga A,Black Bears,34,28,971,425,NA,134,244,30,90,67,85,20,53,48,63,0,66,27,0,0,20,83,110,0,0,0,0,0,0,0,0,0,1750.3367,1750.3367,NA,NA,2703.9187,21.7056,0.5722,0.2695,0.2545,7.6678,4.834,6.6791,9.9781,1.8169,1.9374,15.0892,2.1735
stoll,gutierrez,1987-03-02,152550,2014,Full Season,EuroLeague,Gamecocks,21,21,589.32,177,NA,62,133,7,28,32,47,11,26,27,34,0,32,8,0,0,6,48,45,0,0,0,0,0,0,0,0,0,959.603,959.603,NA,NA,1766.7104,18.9016,0.4871,0.1739,0.2919,5.964,6.2129,5.6899,11.538,0.52,1.0342,14.9757,-2.6402
stoll,gutierrez,1987-03-02,152550,2016,Full Season,EuroCup,Broncs,10,10,287.03,118,NA,32,69,10,21,24,33,3,10,21,16,0,14,6,0,0,3,28,29,0,0,0,0,0,0,0,0,0,526.1976,526.1976,NA,NA,751.6213,19.7202,0.5645,0.2333,0.3667,3.6393,8.8564,5.6536,9.1417,1.3796,1.4464,11.8124,-0.901
stoll,gutierrez,1987-03-02,152550,2017,Full Season,EuroCup,Eagles,4,0,36.4,7,NA,0,4,2,5,1,2,1,1,7,3,0,2,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,65.7174,65.7174,NA,NA,1372.1367,15.9356,0.3543,0.5556,0.2222,4.9004,26.0351,15.6302,10.5231,0,2.523,16.835,-4.4771
usman,guerra,1980-11-25,654828,2010,Full Season,NBA,Spurs,10,0,43.7667,25,-5,7,16,3,5,2,5,2,4,6,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,90,83.509,90,27,8464.1148,27.4603,0.5388,0.2381,0.2381,10.7488,16.0587,14.1173,0,0,3.5874,11.4504,-1.8116
jay,udrih,1996-04-07,246617,2021,Full Season,Spain - ACB,Huskies,13,1,265.19,98,NA,20,53,15,41,13,16,2,4,21,38,0,28,7,0,0,1,22,27,0,0,0,0,0,0,0,0,0,480.8156,480.8156,NA,NA,1541.1265,23.3627,0.485,0.4362,0.1702,2.9623,11.4361,6.535,28.5046,1.6578,0.4506,21.6987,-5.6902
tang,elliott,1991-08-16,442796,2021,Full Season,EuroCup,Rams,6,2,103.75,35,NA,17,42,0,0,1,3,1,9,19,11,0,8,2,0,0,5,17,10,0,0,0,0,0,0,0,0,0,184.8146,184.8146,NA,NA,1006.4424,24.1166,0.404,0,0.0714,13.0471,25.1865,18.7404,21.6372,1.3721,5.6093,15.5885,-2.4198
eleftherios,zoosman,1991-12-16,984547,2021,Full Season,EuroLeague,Delta Devils,14,11,254.78,80,NA,23,57,9,22,7,7,5,9,15,43,0,24,13,0,0,2,29,13,0,0,0,0,0,0,0,0,0,426.8794,426.8794,NA,NA,1692.2407,21.5728,0.4873,0.2785,0.0886,5.946,8.197,6.6354,33.2261,3.1215,0.6208,22.6244,-2.5816
